24467	1.00256	1.02017	1.00095	1.00833	1.00722	1.00527	1.00735	1.00518	1.0083	1.00737
24468	1.00375	1.02162	1.00545	1.00964	1.00887	1.00932	1.00949	1.00705	1.00991	1.00912
24469	1.00688	1.02324	1.0078	1.01278	1.01157	1.00816	1.0093	1.00881	1.01105	1.00842
24470	1.00828	1.02431	1.01017	1.01358	1.01324	1.00889	1.01129	1.01096	1.01384	1.01387
24471	1.01035	1.02447	1.01091	1.01581	1.01458	1.01315	1.01439	1.01428	1.01564	1.01449
24472	1.01298	1.02433	1.01308	1.01662	1.01691	1.01579	1.01368	1.01547	1.01733	1.01538
24473	1.01541	1.0221	1.01536	1.01615	1.01769	1.01651	1.01733	1.01666	1.01869	1.01762
24474	1.01741	1.02136	1.01533	1.02005	1.01878	1.01701	1.01799	1.01921	1.02029	1.01725
24475	1.01913	1.02047	1.01846	1.02248	1.02084	1.01827	1.01744	1.0215	1.02087	1.0197
24476	1.02143	1.01854	1.02	1.01966	1.02063	1.02005	1.01877	1.02206	1.0209	1.02021
24477	1.02355	1.01658	1.02026	1.02115	1.0214	1.02019	1.01856	1.02192	1.02096	1.02159
24478	1.02605	1.01497	1.02146	1.02051	1.02155	1.02119	1.01907	1.02235	1.01925	1.02049
24479	1.02498	1.01245	1.0232	1.02069	1.02035	1.02148	1.02057	1.02328	1.01896	1.01923
24480	1.02437	1.0109	1.02178	1.0206	1.02051	1.02146	1.01919	1.02154	1.01775	1.01714
24481	1.02372	1.00888	1.02332	1.01985	1.02028	1.02054	1.01795	1.02087	1.01664	1.01656
24482	1.02295	1.00587	1.02304	1.01718	1.01833	1.01966	1.01818	1.02038	1.01571	1.01621
24483	1.02198	1.0029	1.02201	1.01589	1.01734	1.017	1.01737	1.01831	1.01432	1.01256
24484	1.01907	1.00099	1.01981	1.01287	1.01566	1.01496	1.01448	1.01729	1.01139	1.0102
24485	1.01846	1.00067	1.01658	1.01305	1.01315	1.01261	1.01207	1.01518	1.00924	1.00907
24486	1.01751	0.99927	1.01456	1.00845	1.01203	1.00994	1.0093	1.01387	1.00581	1.00723
24487	1.01261	0.99569	1.01233	1.00676	1.00982	1.00791	1.0055	1.01216	1.00403	1.00547
24488	1.0089	0.9944	1.00974	1.00343	1.00629	1.00636	1.00345	1.009	1.00343	1.00091
24489	1.00701	0.99321	1.00488	1.00145	1.00342	1.00333	1.00137	1.00499	0.99882	0.99916
24490	1.0035	0.99122	1.0006	0.99832	0.99994	1.00041	0.99806	1.00306	0.99776	0.99671
24491	1.00067	0.99151	0.99754	0.99602	0.99825	0.99883	0.99715	0.99888	0.99403	0.99359
24492	0.9981	0.99255	0.99562	0.99369	0.99598	0.99721	0.99509	0.99753	0.993	0.99282
24493	0.99558	0.99214	0.99527	0.99203	0.99478	0.99457	0.99334	0.99445	0.99364	0.99125
24495	0.98916	0.99108	0.99255	0.99242	0.99384	0.99259	0.99203	0.98973	0.98894	0.99023
24496	0.9867	0.99185	0.98924	0.99129	0.99223	0.99127	0.98971	0.99134	0.98983	0.99055
24497	0.98723	0.9922	0.98851	0.98996	0.99114	0.99004	0.98876	0.99233	0.98877	0.98849
24498	0.98542	0.99397	0.98748	0.98973	0.98877	0.98929	0.98899	0.99	0.98809	0.98695
24499	0.98622	0.99648	0.98667	0.98868	0.98925	0.98798	0.98783	0.98844	0.98985	0.98729
24500	0.98375	0.99925	0.988	0.98835	0.99002	0.98629	0.98843	0.98888	0.98923	0.98901
24501	0.98426	0.99835	0.98716	0.98872	0.98736	0.98708	0.98888	0.98878	0.98794	0.98929
